,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Colour,Range,Hazardous,Approvals,Material,Size,Wall Thickness (mm),Connection Type 1,Connection Type 2,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Diameter,Length (M),Pack Quantity,Gender,Feature 11,Equal / Unequal,End Connection A size,End Connection B size,End Connection C size,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Weight,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Connection Size,Outer Diameter
311,P519409,Wavin Hep2O stopcock cold water 15mm,Wavin,17.77,This Wavin Hep2O HX36 15 x 15mm polybutylene (PB) stopcock with ends is suitable for use in cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O stopcock cold water 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/09/NW-519409_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PP09961,M OF ABS PIPE 10 BAR 6M               75,Durapipe,50.93,"Ideal for low temperature fluid transportation, this Durapipe SuperFLO 75mm pipe is made of acrylonitrile butadiene styrene (ABS) for resistance to corrosion, durability and economy, saving time and money on-site with quick, straightforward installation. Lightweight and easy to handle, this 4.5mm thick ABS pipe, supplied in 6M length, remains highly ductile right down to -40°C.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> M OF ABS PIPE 10 BAR 6M               75",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/63/NW-P09959_P09963_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Durapipe_SuperFLO_ABS_Solvent_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Durapipe_SuperFLO_ABS_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Durapipe_SuperFLO_ABS_Technical_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Durapipe_Eco_Cleaner_SDS.pdf,,,,,
313,PP10021,Durapipe SuperFlo ABS pipe 10 bar 25mm x 5m,Durapipe,6.67,This 5M length of Durapipe SuperFlo 25mm grey pipe is made of 1.5mm thick ABS material and offers plain press-fit connections.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Durapipe SuperFlo ABS pipe 10 bar 25mm x 5m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/21/NW-P10020_P10021_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Durapipe_Superfloabs_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PP05490,Uponor Uni Pipe Plus insulated pipe 20 x 2.25mm x 75mtr White / Blue (priced per metre),Uponor,9.22,This 75M length of Uponor Uni Pipe PLUS 20mm conduit pipe is made of 2.25mm thick HDPE and has plain press-fit connections.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor Uni Pipe Plus insulated pipe 20 x 2.25mm x 75mtr White / Blue (priced per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/90/NW-P05490_wm.jpg,,,,Blue,Uni Pipe Plus,N,WRAS,High-Density Polyethylene (HDPE),20 mm (Dia),2.25,Press fit,Plain End,1062182,,N,Round extruded,Supplied in coils,WRAS approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PP96526,"Georg Fischer TP upvc pipe (class e) 6mtr x 2"" (Per Metre)",Georg Fischer,36.37,"This Georg Fischer TP 2"" pipe is made of polyvinyl chloride (PVC-U) and is suitable for use in the transport of potable water and food products. It is supplied in a length of 6M.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Georg Fischer TP upvc pipe (class e) 6mtr x 2"" (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/26/NW-P96521_P96526_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Georg_Fischer_TP_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PP55431,"Durapipe Astore PRE class E pipe 2"" 6mtr",Durapipe,13.59,"This Durapipe 2"" pipe, supplied in a 6M length is made of lightweight unplasticised polyvinyl chloride (PVC-U), ideal for use in pressurised irrigation systems and drinking water, in chemical installations and for water treatment.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Durapipe Astore PRE class E pipe 2"" 6mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/34/NW-P55431_P55434_wm.jpg,,,,Black,Astore,N,WRAS,Unplasticized Polyvinyl Chloride (PVC-U),2,42,Solvent,n/a,RPRE0630,Upvc Pipe,N,Good chemical resistance,No hot works permit required,Lightweight design,50 year design life,WRAS regulation 31 approved,,,,,,2,,,N/A,,,,,,,,,,,,,,1.39842,,,,,,
317,PP80461,Gps Pe Pipe Systems PE80 MDPE pipe 125mm x 6mtr Yellow,Gps Pe Pipe Systems,428.96,"This GPS PE Pipe Systems PE80 125mm pipe is manufactured from medium density polyethylene (MDPE). With higher long term stress crack resistance, MDPE is a reliable alternative to traditionally used HDPE PE80. This 6M pipe is supplied in yellow, suitable for below ground gas supplies.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Gps Pe Pipe Systems PE80 MDPE pipe 125mm x 6mtr Yellow",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/04/61/NW-P80461_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/GPS_PE_Pipe_Systems_PE_Pipe_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,P515092,Wavin Hep2O pipe in pipe 15mm x 50mtr Blue,Wavin,238.62,"This Wavin Hep2O 15mm pipe-in-pipe is made of 1.85mm thick polybutylene (PB) for a secure, leak-resistant alternative to copper piping. Flexible and simple to install via push-fit, this pipe is supplied in a 50M length.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O pipe in pipe 15mm x 50mtr Blue",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/92/NW-515092_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Wavin_Hep2o_Push_Fit_Plumbing_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_Hepworth_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ty/Wavin_Hep2o_Warranty.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,P519343,Wavin Hep2O reduced branch tee 22 x 22 x 10mm,Wavin,5.66,This Wavin Hep2O HD13 22 x 10 x 22mm 90° branch reduced tee is made from polybutylene (PB) and includes push-fit connections. This fitting is suitable for use in hot and cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O reduced branch tee 22 x 22 x 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/44/NW-519343_519344_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,P516520,Polypipe PolyFit polybutylene barrier pipe 22mm x 25mtr White,Polypipe,214.28,"Highly flexible, this Polypipe PolyFit 22mm barrier pipe is designed to fit seamlessly with PolyFit, PolyMax and PolySure plumbing fittings. Made of polybutylene (PB), this pipe can be used in most plumbing and heating installations, including both hot and cold water supply, offering long lasting durability and high levels of performance. This pipe is supplied in a length of 25M.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Polypipe PolyFit polybutylene barrier pipe 22mm x 25mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/21/NW-516520_516521_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,P519434,"Wavin Hep2O hot/cold service valve 15mm x 3/4""",Wavin,8.45,"This Wavin Hep2O HX38 15mm x 3/4"" polybutylene (PB) appliance valve with hot and cold indicator insert is suitable for use in cold flexible push-fit plumbing systems.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O hot/cold service valve 15mm x 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/34/NW-519433_519434_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PP57922,"Georg Fischer TP ABS pipe (class E) 6mtr x 1"" (Per Metre)",Georg Fischer,38.36,"Made of ABS, this Georg Fischer TP 1"" pipe offers high impact resistance and elasticity, performing throughout a wide temperature range and at pressures up to 15 bar. This 6M long pipe is resistant to a range of acids, bases, salts and oils.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Georg Fischer TP ABS pipe (class E) 6mtr x 1"" (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/25/NW-P57922_P57925_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Georg_Fischer_TP_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,P519439,Wavin Wavin Hep2O HX44/15W blanking plug 15mm,Wavin,1.4,"Made of polybutylene (PB), this Wavin Hep2O HX44 15mm blanking plug can be used in cold flexible plumbing systems accepting push-fit connections.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Wavin Hep2O HX44/15W blanking plug 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/40/NW-519439_519440_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PP05482,Uponor Uni Pipe PLUS pipe 25 x 2.5mm x 5mtr White,Uponor,7.29,"Safe and stable, this Uponor Uni Pipe Plus 25mm multilayer composite pipe is designed for tap water and heating or cooling applications. The pipe's bend radius is up to 40% smaller than similar multilayer composite pipes with changes of direction easily achieved during installation by simply bending the pipe, reducing the amount of fittings required and saving on time.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor Uni Pipe PLUS pipe 25 x 2.5mm x 5mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/88/NW-P05480_P05488_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Uponor_Uni_Pipe_PLUS_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,P542492,Wavin Hep2O 135deg obtuse elbow 22mm,Wavin,4.67,"This Wavin Hep2O HD8 22 x 22mm 135° obtuse elbow is a polybutylene (PB) flexible push-fit fitting with In4Sure joint recognition technology, providing an indication when the pipe is securely connected.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O 135deg obtuse elbow 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/92/NW-542491_542492_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PR12653,"Riifo 16mm x 1/2"" F5 manifolds outlet adaptors",Riifo,2.17,"Offering time saving efficiency, the Riifo F5 16mm x 1/2"" manifold outlet adapter is part of a press-fit system suitable for use in hot and cold or heating applications. Fast and easy to press, Rifeng-manufactured F5 fittings are highly reliable and incorporate double O-ring seals for excellent water-tightness.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Riifo 16mm x 1/2"" F5 manifolds outlet adaptors",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/86/56/598656_wm.jpg,,,,,,N,WRAS,Ni Coated Brass,16mm x 1/2,,Press fit,,1100044530,MLCP press fittings,N,Nickel-coated brass body,Press-fit connection,With double O-ring seals,For use with RIIFO PEX/AL/PEX pipe,Full WRAS approval.,,,,,,,,,,,Unequal,16 mm,1/2 BSP,N/A,,,,,,,,,,,,,,,
327,PP16003,M OF VULCATHENE PIPE 4M             102,Durapipe,107.86,"Purpose-built for chemical resistance, this Durapipe Vulcathene 102mm polypropylene pipe is part of a plumbing system specified for use in laboratories in educational facilities, hospitals and research facilities. Supplied in a 4M length, Vulcathene offers two simple jointing methods, with a mechanical option for demountable joints and Enfusion electrofusion welded joints, offering versatility for the installers of these chemical waste systems.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> M OF VULCATHENE PIPE 4M             102",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/03/NW-P16000_P16003_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Durapipe_Vulcathene_Brochure_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PP82455,Gps Pe Pipe Systems Excel SDR11 MDPE pipe coil SDR11 50mm x 50mtr Blue,Gps Pe Pipe Systems,349.25,"This GPS PE Pipe Systems Excel SDR11 50M light blue pipe coil with 50mm welded connections is made of medium density polyethylene (MDPE), which offers a higher long term stress crack resistance than the usual HDPE PE80.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Gps Pe Pipe Systems Excel SDR11 MDPE pipe coil SDR11 50mm x 50mtr Blue",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/66/NW-P82447_P82466_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/GPS_PE_Infrastrctr_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PP96525,"Georg Fischer TP upvc pipe (class e) 6mtr x 1.1/2""",Georg Fischer,22.83,"This Georg Fischer TP 1 1/2"" pipe is made of polyvinyl chloride (PVC-U) and is suitable for use in the transport of potable water and food products. It is supplied in a length of 6M.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Georg Fischer TP upvc pipe (class e) 6mtr x 1.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/26/NW-P96521_P96526_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Georg_Fischer_TP_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,P519399,"Wavin Hep2O straight tap connector 22 x 3/4""",Wavin,5.09,"This Wavin Hep2O HD25 22mm x 3/4"" straight tap connector with push-fit connections incorporates In4Sure joint recognition technology, providing an indication when the pipe is securely connected. This fitting is supplied with SmartSleeve for easy pipe insertion and provides secure demounting using the smart HepKey system. Easy to install, Hep2O is ideal for use in confined spaces.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O straight tap connector 22 x 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/99/NW-519399_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,P519408,"Wavin Hep2O male iron straight connector 28mm x 1""",Wavin,17.34,"Ideal for joining multiple pipes, this Wavin Hep2O HX29 28mm x 1"" adapter is made of brass and includes push-fit connections along with In4Sure joint recognition, providing an indication when the pipe is securely connected.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O male iron straight connector 28mm x 1""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/08/NW-519406_519408_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PP12003,Durapipe HTA CPVC pipe (PN25) 3mtr x 20mm,Durapipe,5.96,"Quick and easy to install, this Durapipe HTA 20mm pipe, is made of chlorinated polyvinyl chloride (PVC-C), a suitable choice for domestic hot and cold water services. A cost-effective copper alternative, this high quality 2.3mm thick pipe, supplied in a 3M length, is resistant to limescale and corrosion, ensuring an always smooth bore and optimised flow.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Durapipe HTA CPVC pipe (PN25) 3mtr x 20mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/06/NW-P12003_P12006_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Durapipe_HTA_Girpi_Cleaner_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Durapipe_HTA_Rerfix_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Durapipe_HTA_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Durapipe-HTA_Technical.pdf,,,,,
