,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Material Type,Pack Quantity,Range,Hazardous,Material,Size,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Thickness,Feature 7,Feature 8,Feature 9,Connection Size,Connection Type,Diameter,Warranty,Weight,Drainage Product Type,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Paintable,Standards,Application
206,P519387,Hep2O HX86 pipe clip spacers 15mm,Hep2O,0.25,"This Hep2O HX86 screw-type pipe clip is designed to secure 15mm Hep2O pipe. It can be used in conjunction with a HX85/15W spacer, creating space between the pipe and the surface it is fixed to, allowing for different pipe fixing centres which can be used to create pipe cross-overs or allow for the installation of thermal pipe insulation.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> Hep2O HX86 pipe clip spacers 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/88/NW-519387_519388_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Hep2O_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Hep2o_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PP93452,Broen-Lab wall mounted emergency eye shower,Broen-Lab,289.8,"Designed for on-site safety, the Broen-Lab emergency eye shower is suitable for table mounting, allowing for open-eye flushing, or for wall mounting as a stationary eye shower using the included wall bracket. Fitted with a non-return valve and rubber eye cup as well as a stay-open trigger, this eye shower makes dealing with an emergency situation as straightforward as possible.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> Broen-Lab wall mounted emergency eye shower",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/52/P93452_wm.jpg,,,,,Black/Orange,,,,N,,Union Nut G1/2,27100031003011,Emegency Eye Wash,N,With inbuilt non-return valve,Rubber cup for eye protection,Activation of shower removes dust cap automatically,Stay-open trigger for hands-free operation,Ergonomic design,Easy wall-mounted installation,,,,,,,,,,,,,,,,,
208,PM92098,M Greenaway And Son SZ galvanised purlin clip (m8/10),M Greenaway And Son,5.37,This M Greenaway And Son SZ M10 D-purlin clamp is made of steel with a BZP finish.,"Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> M Greenaway And Son SZ galvanised purlin clip (m8/10)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/98/NW-M92098_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/MGreenawaySons_Fixings_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/MGreenawaySons_SZ1030_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/iz/es/MGreenawaySons_Fixing_Range_Sizes.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,P637064,Lawton Tube MUN cast screw on bracket 28mm Brass,Lawton Tube,5.26,"Made of brass, this Lawton Tube MUN 28mm cast screw-on bracket is a seamless, one piece fitting, making it strong and easy to work with. This fitting is compatible with the entire Lawton copper plumbing and heating range.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> Lawton Tube MUN cast screw on bracket 28mm Brass",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/66/NW-637062_637066_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_Plumbing_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,P511715,Talon Nail-in Clip NCC22/20 nail in clip 22mm Cold Blue (20),Talon,0.34,"Supplied in a pack of 20, these Talon 22mm nail-in clips are suitable for use in all commonly used building materials. Coloured cold blue, these clips can help to provide ongoing identification of cold water pipes for safe peace of mind.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> Talon Nail-in Clip NCC22/20 nail in clip 22mm Cold Blue (20)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/15/511715_wm.jpg,,,,,Blue,,20,Nail-in Clip,N,Polypropylene,22 mm,NCC22/20,22mm Cold Identification Nail-in Clip - 20 per bag,N,Polypropylene construction,Blue colour,Suitable for all common building materials,"Can be used in drywall, wood, brick and concrete",Improves health and safety,Makes hot pipes easy to identify,Width: 36mm,Atrractive finish,Ideal for DIY,Manufactured in the UK,,,,,,,,,,,,,
211,PT82108,Jubilee Original zinc plated mild steel hose clip 30-40mm,Jubilee,1.08,"Made of zinc-protected mild steel, this Jubilee Original range clip offers a clamping size of 30 - 40mm and is suitable for joining hose in a wide range of applications, from automotive industry and the automotive aftermarket to the agricultural sector, including irrigation and farm machinery, from pneumatic and hydraulic use in the industrial sector through to hardware, DIY and construction.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> Jubilee Original zinc plated mild steel hose clip 30-40mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/10/NW-T82107_T82110_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Lit-Jubilee-Original-Range_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,P637065,Lawton Tube MUN cast screw on bracket 35mm Brass,Lawton Tube,7.89,"Made of brass, this Lawton Tube MUN 35mm cast screw-on bracket is a seamless, one piece fitting, making it strong and easy to work with. This fitting is compatible with the entire Lawton copper plumbing and heating range.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> Lawton Tube MUN cast screw on bracket 35mm Brass",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/66/NW-637062_637066_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_Plumbing_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PM12063,S/STEEL 316 LINED CLIP 38-43MM (1-1/4IN),DST Group,7.54,"Manufactured in mild steel with a DZR finish, this DST Group Surefix 1 1/4"" lined clip can be used to securely fix copper, plastic and stainless steel pipes and tubes.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> S/STEEL 316 LINED CLIP 38-43MM (1-1/4IN)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/72/NW-M12059_M12072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Pipe_Support_Sept_2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Product_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,P597030,Flamco RKW supaplate 10mm White,Flamco,0.44,"Providing a neat finish to any installation this Flamco RKW 10mm white pipe escutcheon plate conceals messy pipe holes in walls, floors or ceilings.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> Flamco RKW supaplate 10mm White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/35/NW-597030_597035_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Flamco_Domestic_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,P695432,Pump House 7 insulation wall clamp 1-3/8 inner diameter 3/4,Pump House,12.51,"The Pump House Klo-Shure 7 insulation coupling in 1 3/8"" x 3/4"" is a one-piece tubular sleeve with an internal configuration designed to support, secure and seal tubular insulation while supporting and levelling copper tubing in strut-mounted suspension devices and drop hangers. With Klo-Shure there's no need to double-wrap, glue and tape insulation and insulating copper tubing for refrigerant lines is faster. A patented clamp allows sections of closed-cell insulation to be secured at fixing points.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> Pump House 7 insulation wall clamp 1-3/8 inner diameter 3/4",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/34/NW-695426_695434_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pump_House_Klo-Shure_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Pump_House_Klo-Shure_Line_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Pump_House_Catalogue_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Pump_House_Klo-Shure_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PM98971,"M Greenaway And Son MG galvanised malleable iron single ring M12 x 2.1/2""",M Greenaway And Son,11.89,"Made of blackheart malleable iron, this M Greenaway And Son galvanised 2 1/2"" single ring has been designed to support BS EN 10255 steel pipework, formerly BS 1387, and is produced in accordance with the prior BS 1494 specification in relation to dimensions and material.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> M Greenaway And Son MG galvanised malleable iron single ring M12 x 2.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/73/NW-M98965_M98973_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/MGreenawaySons_Malleable_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/si/ze/MGreenawaySons_Malleable_Range_Size.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MGreenawaySons_MG1602M_MS1602M_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PM12064,S/STEEL 316 LINED CLIP 47-51MM (1-1/2IN),DST Group,7.93,"Manufactured in mild steel with a DZR finish, this DST Group Surefix 1 1/2"" lined clip can be used to securely fix copper, plastic and stainless steel pipes and tubes.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> S/STEEL 316 LINED CLIP 47-51MM (1-1/2IN)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/72/NW-M12059_M12072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Pipe_Support_Sept_2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Product_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PM12059,S/STEEL 316 LINED CLIP 15-19MM (3/8IN),DST Group,5.36,"Manufactured in mild steel with a DZR finish, this DST Group Surefix 3/8"" lined clip can be used to securely fix copper, plastic and stainless steel pipes and tubes.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> S/STEEL 316 LINED CLIP 15-19MM (3/8IN)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/72/NW-M12059_M12072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Pipe_Support_Sept_2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Product_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PM12070,S/STEEL 316 LINED CLIP 99-105MM (3-1/2IN),DST Group,18.87,"Manufactured in mild steel with a DZR finish, this DST Group Surefix 3 1/2"" lined clip can be used to securely fix copper, plastic and stainless steel pipes and tubes.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> S/STEEL 316 LINED CLIP 99-105MM (3-1/2IN)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/72/NW-M12059_M12072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Pipe_Support_Sept_2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Product_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PM12074,S/STEEL 316 UNLINED CLIP 20-25MM (1/2IN),DST Group,5.27,"Manufactured in mild steel with a DZR finish, this DST Group Surefix 1/2"" lined clip can be used to securely fix copper, plastic and stainless steel pipes and tubes.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> S/STEEL 316 UNLINED CLIP 20-25MM (1/2IN)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/85/NW-M12073_M12085_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Pipe_Support_Sept_2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Product_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PM12079,S/STEEL 316 UNLINED CLIP 53-58MM,DST Group,7.93,"Manufactured in mild steel with a DZR finish, this DST Group Surefix 53 - 58mm lined clip can be used to securely fix copper, plastic and stainless steel pipes and tubes.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> S/STEEL 316 UNLINED CLIP 53-58MM",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/85/NW-M12073_M12085_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Pipe_Support_Sept_2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Product_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,P695431,Pump House 7 insulation wall clamp 1-1/8 inner diameter 3/4,Pump House,12.01,"The Pump House Klo-Shure 7 insulation coupling in 1 1/8"" x 3/4"" is a one-piece tubular sleeve with an internal configuration designed to support, secure and seal tubular insulation while supporting and levelling copper tubing in strut-mounted suspension devices and drop hangers. With Klo-Shure there's no need to double-wrap, glue and tape insulation and insulating copper tubing for refrigerant lines is faster. A patented clamp allows sections of closed-cell insulation to be secured at fixing points.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> Pump House 7 insulation wall clamp 1-1/8 inner diameter 3/4",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/34/NW-695426_695434_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pump_House_Klo-Shure_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Pump_House_Klo-Shure_Line_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Pump_House_Catalogue_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Pump_House_Klo-Shure_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PM98993,"M Greenaway And Son MG galvanised screw on bracket 1""",M Greenaway And Son,4.94,"Made of blackheart malleable iron, this M Greenaway And Son galvanised 1"" screw has been designed to support BS EN 10255 steel pipework, formerly BS 1387, and is produced in accordance with the prior BS 1494 specification in relation to dimensions and material.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> M Greenaway And Son MG galvanised screw on bracket 1""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/93/NW-M98991_M98993_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/si/ze/MGreenawaySons_Malleable_Range_Size.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/MGreenawaySons_Malleable_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MGreenawaySons_MG0901_MS0901_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PM12067,S/STEEL 316 LINED CLIP 68-72MM,DST Group,11.06,"Manufactured in mild steel with a DZR finish, this DST Group Surefix 68 - 72mm lined clip can be used to securely fix copper, plastic and stainless steel pipes and tubes.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> S/STEEL 316 LINED CLIP 68-72MM",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/72/NW-M12059_M12072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Pipe_Support_Sept_2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/DST_Product_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PM92121,M Greenaway And Son GB galvanised 90deg angled - 2 hole bracket 57 x 42mm,M Greenaway And Son,6.43,"Made of 6mm thick mild steel, this M Greenaway And Son 1 x 1 hole 90° bracket with galvanised finish has been designed to support and fix together Channel (strut) lengths in metal framework. The majority of Channel accessories and bracketry are pre-drilled with 14mm fixing holes, allowing the use of bolts and threaded rod for fixings.","Pipe, Valves and Fittings/Pipe Support Systems/Pipe Clips and Clamps/Pipe Clips and Clamps.csv -> M Greenaway And Son GB galvanised 90deg angled - 2 hole bracket 57 x 42mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/21/NW-M92120_M92121_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/MGreenawaySons_GB08B_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/MGreenawaySons_ChannelAccssrs_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/si/ze/MGreenawaySons_ChannelAccssrs_Size.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
