,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Colour,Flow Rate,Min System Pressure Cold (Bar),Operating Temperature,Projection Depth,Range,Style,Warranty,Hazardous,Depth (mm),Pressure (Low / Med / High),Tank,Mains,Cartridge,Spout Type,Fitting / Mounting Type,Handle Type,Material,Number of Tap Holes,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Voltage (V),Watts,Weight,Easy Maintenance,Inlets,Clog Resistance,Noise Level,Application,Thickness,Waste Supplied,Bowl Type,Tap Orientation,Drainer Type,Bowl Shape,Main Bowl Size,Second Bowl Size,Main Bowl Size (mm),Minimum Base Unit Size (mm),Waste Kit Included,Pressure,Material Type,Tap Holes
151,PG73691,Pland right hand catering sink with stand 1000 x 600mm,Pland,705.49,The Pland Burgundy 1000 x 600mm catering sink and stand has a working height of 850mm and a projection of 600mm. Manufactured in satin finish stainless steel this sink is supplied without taps and offers compatibility with the brand's Laffitte catering tables.,Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Pland right hand catering sink with stand 1000 x 600mm,,"Sink, stand and waste",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/0s/rf/CS1060SRF_wm.jpg,,,,,,,Satin,,,,,,,,N,,,,,,,"Freestanding, frame and undershelf.",,Stainless Steel,2,CS1060SRF,Stainless steel <lt/>304<gt/>,N,With waste kit,Stainless steel construction,Satin finish,Stand with adjustable feet for level installation,Without taps,Sinktops and stands available separately,Right hand drainer,,,,,,,,,,,,,0.9/1.2mm,Yes,Catering,Behind Bowl,"Ribbed, right hand.",Rectangular,508 x 356 x 250,NA,,,,,,
152,PG62832,Carron Phoenix Debut Granite sink 1.0 bowl 1000mm Polar White,Carron Phoenix,286.96,"Made of a robust white granite, the Carron Phoenix Debut single bowl inset sink brings a touch of tough personality to a kitchen. Functional and attractive, this sink offers reversible installation, allowing you to place the softly grooved drainer platform on whichever side is most convenient for you.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Carron Phoenix Debut Granite sink 1.0 bowl 1000mm Polar White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/32/G62832_wm.jpg,,,,,,,White,,,,,Debut,,,N,,,,,,,Inset,,Granite,2,114.0201.152,Inset Sink,N,Granite construction,Polar White finish,Rectangular shape,With drainer,Reversible installation,With Revolution waste,Includes round overflow and pipe kit,Suitable for waste disposal,With 2x tapholes,,,,,,,,,,,10 mm,Yes,1,Centre,Reversible,Rectangular,420x340x200,,,500,Y,,,Two
153,PC43623,Deva Milan sink taps Chrome Plated,Deva,35.93,"This Deva Milan sink mixer with swivel spout is made of brass with a chrome finish. Compatible with all plumbing systems, this smart deck-mounted mixer is designed to suit any décor.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Deva Milan sink taps Chrome Plated,,2x sink taps;Fittings,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/23/NW-C43623_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Deva_MILAN103_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Deva_Shower-Tap_Guide_2021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PG70629,"Carron Phoenix Rapid 150 reversible 2-tap hole 1/2"" sink Silver",Carron Phoenix,127.26,"A modern classic, the Carron Phoenix Rapid 1.5 bowl sink has an inbuilt drainer with reversible fitting to suit your comfort and convenience. Manufactured in stainless steel for ease of cleaning and a contemporary look, the Rapid is supplied with a pre-drilled taphole ready for a monobloc mixer tap.","Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Carron Phoenix Rapid 150 reversible 2-tap hole 1/2"" sink Silver",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/29/G70629_wm.jpg,,,,,,,Stainless Steel,,,,,Rapid,,,N,,,,,,,Inset,,Stainless Steel,1,101.0493.239,Inset Sink,N,Stainless steel construction,Metallic finish,Durable design,Rectangular shape,With 1x taphole,Reversible,With drainer,,,,,,,,,,,,,0.6mm,Yes,1.5 bowl 1 drainer,Centre,Reversible,Rectangular,340 x 400 x 190,160 x 300 x 120,,,,,,
155,PG75559,IBIS 150U STAINLESS STEEL LH SINK,Carron Phoenix,416.43,"With its simple, unfussy design, the Carron Phoenix Ibis rectangular undermount sink has a smart low-profile edge for an almost seamless finish with the kitchen worktop. With a polished stainless steel finish, the Ibis provides a contemporary look with a practical edge thanks to a larger than average bowl size for pleasingly ergonomic use.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> IBIS 150U STAINLESS STEEL LH SINK,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/60/NW-G75559_G75560_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Carron_Phoenix_Ibis_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PG66612,Leisure Sinks Euroline reversible 1.5 bowl 950 x 508mm Stainless Steel,Leisure Sinks,263.71,"Made from high grade 18/10 satin stainless steel, this Leisure Sinks Euroline 1.5 bowl rectangular inset sink is built with seamless soldering and a rigid frame construction for heavy duty use, resisting bending and flexing even under pressure.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Leisure Sinks Euroline reversible 1.5 bowl 950 x 508mm Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/12/NW-G66612_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/12/Leisure_Sinks_Sink-Tap_Brochure_2012.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Leisure_Sinks_Fitting_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/la/te/Leisure_Sinks_Aqualine_Sink_Template.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PG66610,Leisure Sinks Euroline reversible single drainer 1.0 bowl 950 x 508mm Stainless Steel,Leisure Sinks,155.03,"Designed for heavy duty kitchen use, this Leisure Sinks Euroline rectangular inset sink is built from tough 18/10 polished stainless steel with seamless soldering and a rigid frame. Resistant to bending and flexing, even when placed under pressure, this tough reversible sink incorporates a generous 424 x 340 x 150mm single bowl and handy side drainer.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Leisure Sinks Euroline reversible single drainer 1.0 bowl 950 x 508mm Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/10/NW-G66610_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/12/Leisure_Sinks_Sink-Tap_Brochure_2012.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Leisure_Sinks_Fitting_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/la/te/Leisure_Sinks_Aqualine_Sink_Template.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PG09552,Carron Phoenix Ascona inset rev sink Stainless Steel,Carron Phoenix,275.87,"The Carron Phoenix Ascona kitchen sink is made of smart, easy to clean stainless steel. With a slim top profile, the Ascona fits flush into the kitchen worktop with its edge sitting flat on the surface for a neater, modern finish.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Carron Phoenix Ascona inset rev sink Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/95/52/NW-G09552_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Franke_Pro_Value_Range_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/G09552_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PD77412,Bristan Quest Easyfit Kitchen Sink Mixer Tap Chrome,Bristan,193.97,"Built to last, the modern Bristan Quest mono sink mixer is made of tough brass with a durable chrome surface. This curved, deck-mounted mixer is compatible with all plumbing systems and features ceramic cartridge control for ease of use and EasyFit for simple installation.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Bristan Quest Easyfit Kitchen Sink Mixer Tap Chrome,,Mono sink mixer;EasyFit base;Flexible tails,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/12/NW-D77412_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/Bristan_Quest_Sinkmixer_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D77412_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Bristan_Quest_Sink_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Bristan_TapsShowersAccers_Brchr_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PG69979,Carron Phoenix Maui 1.0 bowl left hand drainer 900mm Stainless Steel,Carron Phoenix,294.5,"Ideal for modern kitchen designs, the Carron Phoenix Maui rectangular inset kitchen sink combines hardwearing practicality with attractive organic lines. Made of tough stainless steel with a glossy polished finish, the Maui combines a good-sized 400 x 370 x 200mm sink with a left hand drainer. It is supplied pre-drilled with a single tap hole ready for a mixer tap.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Carron Phoenix Maui 1.0 bowl left hand drainer 900mm Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/79/NW-G69979_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Carron_Phoenix_Maui_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PG75966,"Carron Phoenix Onda sink 3.1/2""",Carron Phoenix,179.58,"The organic design of the Carron Phoenix Onda rectangular inset kitchen sink is ideal for a contemporary kitchen. Built in  hardwearing stainless steel with a polished finish, the Onda combines Carron Phoenix's practicality with statement looks.","Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Carron Phoenix Onda sink 3.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/66/NW-G75966_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Carron_Phoenix_Onda_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/G75966_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PG30019,Leisure Sinks Albion AL9502 1.5 bowl stainless stell sink with TM040 tap and waste kit,Leisure Sinks,386.14,"A modern design for stylish kitchens, the Midlands-manufactured Leisure Sinks Albion 1.5 bowl stainless steel kitchen sink is supplied complete with a TM040 tap and waste kit. Allowing for reversible installation, this rectangular sink has a straight-lined design complementing a softly curved bowl.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Leisure Sinks Albion AL9502 1.5 bowl stainless stell sink with TM040 tap and waste kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/19/G30019_wm.jpg,,,,,,,Stainless Steel/Polished,,,,,Albion,,,N,,,,,,,Inset,,Stainless Steel,1,AL9502/TMO40,Inset Sink,N,Reversible drainer,Polished finish,Manufactured from 18/10 stainless steel,Waste kit sold separately,,,,,,,,,,,,,,,,0.7 mm,No,1.5,Centre,Reversible,Rectangular,360 x 424 x 155,151 x 300 x 120,,,,,,
163,PG73690,Pland left hand catering sink with stand 1000 x 600mm,Pland,705.49,"With a working height of 850mm and a 600mm projection from wall, the Pland catering sink is compatible with Pland catering tables. Supplied with a waste kit, earth tag, sound deadening pads, adjustable stand and undershelf, this burgundy stainless steel sink requires taps to complete installation.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Pland left hand catering sink with stand 1000 x 600mm,,Catering sink ;Stand,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/90/NW-G73690_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/G73690_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PG70628,"Carron Phoenix Rapid 90 reversible 2-tap hole 1/2"" sink Silver",Carron Phoenix,105.05,"A modern classic, the Carron Phoenix Rapid single bowl sink has an inbuilt drainer with reversible fitting to suit your comfort and convenience. Manufactured in stainless steel for ease of cleaning and a contemporary look, the Rapid is supplied with a pre-drilled taphole ready for a monobloc mixer tap.","Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Carron Phoenix Rapid 90 reversible 2-tap hole 1/2"" sink Silver",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/28/G70628_wm.jpg,,,,,,,Chrome/Metallic,,,,,Rapid,,,N,,,,,,,Inset,,Stainless Steel,1,101.0493.238,Inset Sink,N,Stainless steel construction,Metallic finish,Durable design,Rectangular shape,With 1x taphole,Reversible,With drainer,,,,,,,,,,,,,0.6mm,Yes,1 bowl 1 drainer,Centre,Reversible,Rectangular,410 x 400 x 190,NA,,,,,,
165,P231530,PISTACHIO EASYFIT M-BLOC SINK MXR BLK PK,Bristan,119.0,"Stylishly designed with a simple peg handle, the Bristan Pistachio swan neck monobloc sink mixer tap blends classic looks with a modern black finish. Offering simplified installation, this mixer tap is supplied complete with an EasyFit base.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> PISTACHIO EASYFIT M-BLOC SINK MXR BLK PK,,Taps & Fitting Kit,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/18/D80818_wm.jpg,,,,,,,Black,7.6LPM @ 0.3Bar,0.3,Max 65,225,Pistachio,Modern,10 Years,N,265,Low,No,Yes,Yes,Swan Neck,Sink Mounted,Single Lever,Brass,1,231530 PK,Kitchen Tap,N,Long life ceramic cartridge for durability and ease of use,Metal fixing nut for secure fitting,Easyfit base included,Flexible tails included,Black finish,10 year warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PG97158,LEISURE WKIT04 1.5B2.0B BSW KIT,Leisure Sinks,32.34,A handy Leisure Sinks basket strainer waste kit for 1.5 and 2 bowl sinks.,Bathrooms and Kitchens/Kitchen/Kitchen.csv -> LEISURE WKIT04 1.5B2.0B BSW KIT,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/58/NW-G97158_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/12/Leisure_Sinks_Sink-Tap_Brochure_2012.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PC43194,DEVA SGL LEVER DECK MNTD SINK MIXER CP,Deva,57.74,"This Deva LEVER sink mixer with swivel spout is made of brass with a chrome finish. Suitable for all plumbing systems, this deck-mounted mixer includes a tactile lever handle for inclusive flow and temperature control.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> DEVA SGL LEVER DECK MNTD SINK MIXER CP,,Sink mixer;Tap fittings;Tap hot ;cold water connections,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/94/NW-C43194_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Deva_DLT105_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Deva_Shower-Tap_Guide_2021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,P231529,PISTACHIO EASY FIT KITCHEN SINK MIXER PK,Bristan,99.0,"Smartly rounded with an understated peg handle, the Bristan Pistachio monobloc sink mixer is made of tough brass and bright chrome. Compatible with all plumbing systems, this mixer is designed for deck mounting.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> PISTACHIO EASY FIT KITCHEN SINK MIXER PK,,Monobloc sink mixer;EasyFit base;Flexible tails,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/72/04/NW-D77204_wm.jpg,,,,,,,Chrome,6.4 L/min at 0.3 bar31.2 L/min at 5 bar,0.3,5 to 2565,225,Pistachio,Modern,5 Years,N,265,Low,No,No,Yes,High Arc,Deck,Peg Lever,Brass,1,231529 PK,Sink Mixer,N,Quick change,Chrome finish,Precise glide,Long life ceramic cartridge for durability and ease of use,Metal fixing nut for durability,EasyFit base included,Flexible tails included,"Flow rate 6.4LPM at 0.3 bar, 31.2LPM at 5 bar",5 year warranty,,,,,,,,,,,,,,,,,,,,,,,,
169,PG70665,Carron Phoenix Antea 1 bowl sink reversible Stainless Steel,Carron Phoenix,137.94,"A smart finishing touch for any kitchen, this Carron Phoenix Antea AZN661 reversible rectangular inset kitchen sink is designed to sit in a pre-prepared hole in a kitchen worktop for a sleek, seamless look. Made of a robust stainless steel with a polished finish, the Antea has a 450 x 420 x 160mm sink bowl and a single tap hole ready for the mixer of your choice.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Carron Phoenix Antea 1 bowl sink reversible Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/65/NW-G70665_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/G70665_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PC43193,DEVA LEVER MONO SINK MIXER CP,Deva,64.16,"This Deva LEVER mono sink mixer with swivel spout is made of brass with a chrome finish. Suitable for all plumbing systems, this deck-mounted mixer includes a tactile lever handle for inclusive flow and temperature control.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> DEVA LEVER MONO SINK MIXER CP,,Mono sink mixer;Tap fittings;Tap hot ;cold water connections,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/93/NW-C43193_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Deva_DLT104_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Deva_Shower-Tap_Guide_2021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
