,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Hazardous,By Model Number,Supplier Product Code,Type,WEEE Compliant,Range,Dimensions mm (H x W x D),Feature 1,Feature 2,Feature 3,Connection,Connection Size,Thread Standard,Material,Thread Size,Maximum Operating Temperature,Application,Feature 4,Feature 5,Spray Angle,Diameter,Operating Temperature,Warranty,Capacitance,Dimensions (L x W x D),Part Gas Council number,Working Pressure,Voltage (V),Output (W),Phase,Frequency,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Attachment 6,Attachment 7,Pack Quantity
305,P449607,"Asco L182 solenoid valve 1"" 230v",Asco,120.15,"Suitable for use in a broad range of industrial applications, this Asco series L182 general purpose solenoid valve is designed to control water, air, inert gases, steam and non-aggressive fluids. It is supplied with G 1"" connections.","Heating/Burner Parts/Burner Parts.csv -> Asco L182 solenoid valve 1"" 230v",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/96/07/NW-449605_449607_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Asco_L182_Solenoid_Valve_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Asco_Solenoid_Valve_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,P309327,Siemens VXG VXG44.40-25 44.40 40mm 3port valve cv=25.0,Siemens,174.36,"Suitable for closed circuits only, the Siemens VXG valve is designed for use in small and medium-sized heating, ventilation and air conditioning systems. A control valve for mixing and diverting functions, this valve with 2"" BSPP male connections can also be used for shut-off.",Heating/Burner Parts/Burner Parts.csv -> Siemens VXG VXG44.40-25 44.40 40mm 3port valve cv=25.0,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/27/NW-309326_309327_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Siemens_VXG_VVG_VVI_VXI_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Siemens_VXG44_VVG44_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Siemens_VXG44_VVG44_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,P436259,Delavan type W oil nozzle 00.75 x 80,Delavan,10.11,"Ordinarily used in oil appliances, this Delavan W type all-purpose nozzle has an 80° spray angle and, though offering neither a truly hollow or solid spray pattern, at lower flow rates tends towards a hollow pattern. In use, oil is forced through a tube at high speed creating a cloud of microscopic droplets on contact with the nozzle orifice.",Heating/Burner Parts/Burner Parts.csv -> Delavan type W oil nozzle 00.75 x 80,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/64/NW-436256_436264_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Delavan_Oil_Burner_Nozzles_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,P419417,Ecoflam legionella growth warning pressure switch,Ecoflam,40.16,"Suitable for commercial or domestic use, this Ecoflam LGW 3 black air pressure switch is supplied with a plastic clear cover.",Heating/Burner Parts/Burner Parts.csv -> Ecoflam legionella growth warning pressure switch,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/17/NW-419417_wm.jpg,,,,,,N,,13010030,Switch,N,,x  x,Black,Plastic Clear Cover,,,,,,,,CommercialDomestic,,,,,,,,,,,,,,,,,,,,,,,
309,P732895,Danfoss OD-H 00.40 x 80 h nozzle,Danfoss,7.82,"Suitable for domestic and commercial use, this Danfoss OD-H oil nozzle is designed for use in high-pressure oil burners using light or heavy fuel. This brass nozzle offers an 80° spray angle.",Heating/Burner Parts/Burner Parts.csv -> Danfoss OD-H 00.40 x 80 h nozzle,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/95/NW-732895_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_OD_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,P732897,Danfoss EH 00.45 x 60 eh nozzle kerosene,Danfoss,7.82,"Suitable for domestic high-pressure oil burners, this Danfoss EH oil nozzle is designed to operate with kerosene. Fitted with sintered bronze filters, this brass nozzle offers a spray angle of 60°.",Heating/Burner Parts/Burner Parts.csv -> Danfoss EH 00.45 x 60 eh nozzle kerosene,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/97/NW-732897_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_EH_ES_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PK80003,Danfoss modulating actuator 24v,Danfoss,168.0,"The Danfoss AME130 modulating actuator is suitable for use with fan coil units, induction units, small re-heaters and re-coolers and in zone applications where hot or cold water is the controlled medium. Easy to install, this actuator requires no tools for mounting and promises a lifetime free of maintenance costs.",Heating/Burner Parts/Burner Parts.csv -> Danfoss modulating actuator 24v,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/03/NW-K80003_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/el/Danfoss_BuildingsBusinessUnit_EU_Del.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Danfoss_ECAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Danfoss_AME130_140_130H_140H_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_MFR_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Actuator_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,P436261,Delavan type W oil nozzle 00.85 x 80,Delavan,10.11,"Ordinarily used in oil appliances, this Delavan W type all-purpose nozzle has an 80° spray angle and, though offering neither a truly hollow or solid spray pattern, at lower flow rates tends towards a hollow pattern. In use, oil is forced through a tube at high speed creating a cloud of microscopic droplets on contact with the nozzle orifice.",Heating/Burner Parts/Burner Parts.csv -> Delavan type W oil nozzle 00.85 x 80,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/64/NW-436256_436264_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Delavan_Oil_Burner_Nozzles_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,P732911,Danfoss OD-S 00.50 x 80 s nozzle,Danfoss,7.82,"Suitable for domestic and commercial use, this Danfoss OD-S oil nozzle is designed for use in high-pressure oil burners using light or heavy fuel. This brass nozzle offers an 80° spray angle.",Heating/Burner Parts/Burner Parts.csv -> Danfoss OD-S 00.50 x 80 s nozzle,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/11/NW-732911_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_OD_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,P457058,Riello R40 3748251 temperature control oil burner,Riello,808.37,"Safe and highly efficient, the Riello R40 G20S one stage light oil burner is just one in a range of Riello burners designed to cover all home heating needs. Easy to install and simple to adjust, this burner operates quietly and has a very compact footprint, allowing it to fit into any current boiler.",Heating/Burner Parts/Burner Parts.csv -> Riello R40 3748251 temperature control oil burner,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/58/NW-457057_457058_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Riello_R40G20S_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Riello_R40G_Oil_Burner_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,P481946,Atkinson Tankmaster hand wheel,Atkinson,8.06,"Supplied complete with a centre threaded piece, this Atkinson Tankmaster on/off hand wheel is suitable for both the Tankmaster Mark I and Mark II.",Heating/Burner Parts/Burner Parts.csv -> Atkinson Tankmaster hand wheel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/19/46/NW-481946_wm.jpg,,,,,,N,,TM4310,Handwheel,N,Tankmaster,x  x,Atkinson spare parts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,P417699,"Goldseal GSV GSV 100 gas solenoid valve 100mm 4"" 230V PN16 IP54 EN161",Goldseal,922.49,"Ideal for gas distribution applications, this Gold Seal GSV gas solenoid valve with 4"" flanged connection provides isolation and emergency shut-off. Compatible with  a variety of hydrocarbon gases, including natural gas, methane and liquid petroleum gas, this valve incorporates a blue neon light, giving a visual indication that power is at the gas solenoid valve and working correctly, providing an added level of safety.","Heating/Burner Parts/Burner Parts.csv -> Goldseal GSV GSV 100 gas solenoid valve 100mm 4"" 230V PN16 IP54 EN161",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/99/417699_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Gold_Seal_GSV_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Gold_Seal_GSV_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,P497078,Riello Riello Spares high voltage leads (Pack of 6),Riello,14.41,"These Riello high voltage leads are compatible with a variety of units, including Firebird, Greenstar and Warmflow models.",Heating/Burner Parts/Burner Parts.csv -> Riello Riello Spares high voltage leads (Pack of 6),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/78/NW-497078_wm.jpg,,,,,,N,,87161113650,Ignition Leads,N,Riello Spares,x  x,Spare for Riello boilers,Suitable for a variety of ranges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pack of 6
318,P312282,Belimo LRF rotary actuator 230v,Belimo,216.3,"Suitable for ball valve use, the Belimo LRF 230V rotary actuator offers 4Nm actuating torque. Tensioning a return spring when moving the valve to its operational position, the actuator will return the valve to its fail-safe position using the same spring if the voltage supply is interrupted.",Heating/Burner Parts/Burner Parts.csv -> Belimo LRF rotary actuator 230v,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/82/NW-312282_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Belimo_LRF230_EU-Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Belimo_LRF230_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Belimo_LRF_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,P417693,"Goldseal GSV GSV 25 gas solenoid valve 25mm 1"" 230V BSP BS EN161",Goldseal,84.28,"Ideal for gas distribution applications, this Gold Seal GSV gas solenoid valve with 1"" BSPT female connection provides isolation and emergency shut-off. Compatible with  a variety of hydrocarbon gases, including natural gas, methane and liquid petroleum gas, this valve incorporates a blue neon light, giving a visual indication that power is at the gas solenoid valve and working correctly, providing an added level of safety.","Heating/Burner Parts/Burner Parts.csv -> Goldseal GSV GSV 25 gas solenoid valve 25mm 1"" 230V BSP BS EN161",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/96/NW-417692_417696_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Gold_Seal_GSV_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Gold_Seal_GSV_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PU82578,Riello Riello Spares control box,Riello,190.22,This Riello control box is suitable for use in the burner section of the brand's Gulliver units.,Heating/Burner Parts/Burner Parts.csv -> Riello Riello Spares control box,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/78/NW-U82578_wm.jpg,,,,,,N,,87161113510,Control Box,N,Riello Spares,x  x,Spare for Riello boilers,Suitable for a variety of ranges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,P466538,Ecoflam electrode (Pair),Ecoflam,17.82,The Ecoflam GREL001 gas burner ignition electrode is suitable for Ecoflam single burners including the Minor series and Ecostar Monoblock burners.,Heating/Burner Parts/Burner Parts.csv -> Ecoflam electrode (Pair),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/38/NW-466538_wm.jpg,,,,,,N,"Minor 1R,Minor 1",65322311,Electrode,N,,x  x,Electrode is ready for joint,2.5M cable,For Minor 1 and Minor 1R gas burners,,,,,,,CommercialDomestic,,,,,,,,,,,,,,,,,,,,,,,Pair
322,P456018,Nu-Way oil filter element,Nu-Way,12.01,"This Nuway oil filter element is suitable for use with AP2658 Crosland 414, Oil Boxer A, Oil Boxer B, Oil Boxer C, Oil NOL 1, Oil NOL 13, Oil NOL 16, Oil NOL 2, Oil NOL 3, Oil NOL 5, Oil NOL 6, Oil NOL 8 and Oil NOL 9.",Heating/Burner Parts/Burner Parts.csv -> Nu-Way oil filter element,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/18/NW-456018_wm.jpg,,,,,,N,,E03-024N,Oil Filter Element,N,,x  x,"Suitable for use with AP2658 Croslanf 414,Oil Boxer and Oil NOL appliances",Oil filter element,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,P469745,"Goldseal water solenoid valve DC WRAS 32mm 1¼"" 24V",Goldseal,209.4,"WRAS approved, this high quality, normally closed Goldseal 32mm 1 1/4"" 24V DC water solenoid valve is suitable for use in hot and cold water. Made of brass, it has a servo-assisted 0.5 - 16 bar operating pressure and BSP connection.","Heating/Burner Parts/Burner Parts.csv -> Goldseal water solenoid valve DC WRAS 32mm 1¼"" 24V",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/52/469735_469752_wm.jpg,,,,,,N,,GSW35-24VDC,Water Solenoid Valve,N,,,Normally closed,Brass body,Two-way inlet and outlet ports,BSP,1¼ 32mm,,Brass,1¼ 32mm,120,,WRAS Approved,IP65,,,,,,,,0.5-16 Bar,,,,,,,,,,,,,
324,P436262,Delavan type W oil nozzle 01.00 x 60,Delavan,10.11,"Ordinarily used in oil appliances, this Delavan W type all-purpose nozzle has a 60° spray angle and, though offering neither a truly hollow or solid spray pattern, at lower flow rates tends towards a hollow pattern. In use, oil is forced through a tube at high speed creating a cloud of microscopic droplets on contact with the nozzle orifice.",Heating/Burner Parts/Burner Parts.csv -> Delavan type W oil nozzle 01.00 x 60,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/64/NW-436256_436264_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Delavan_Oil_Burner_Nozzles_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,P305435,Siemens 2 Port Valve 2 port valve plus actuator 32mm kv12.0,Siemens,1593.31,"Designed for modulating control of high temperature hot water of steam, this Siemens two port PN16 valve with magnetic actuator has 32mm connection, positioning control, a position feedback signal, spring-return function and manual control.",Heating/Burner Parts/Burner Parts.csv -> Siemens 2 Port Valve 2 port valve plus actuator 32mm kv12.0,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/36/NW-305435_305436_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Siemens_MVF461H_EU_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/la/rn/Siemens_MVF461H_Supplr_Declarn.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/la/rn/Siemens_MVF461H_Envirn_Declarn.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Siemens_MVF461H_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Siemens_MXG461B_MVF461H_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Siemens_ASE12_Installation.pdf,,
326,P456050,Nu-Way heat leads,Nu-Way,79.56,These Nuway 600mm heat leads are compatible with C4-5-6-7 units.,Heating/Burner Parts/Burner Parts.csv -> Nu-Way heat leads,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/50/NW-456050_wm.jpg,,,,,,N,,U90401V,Leads,N,,600mm,600mm in length,Suitable for use with C4-5-6-7 units,Leads only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,P466569,Ecoflam MAX burner 1-stage 17-41kW,Ecoflam,364.02,"Compact in size, the Ecoflam MAX1 TC burner with 17 - 41kW power supply and Thermowatt control unit fits effortlessly to a wide range of wall hung boilers. The high efficiency fan ventilation system (HPV) allows for easy matching with boilers with high combustion chamber back pressure.",Heating/Burner Parts/Burner Parts.csv -> Ecoflam MAX burner 1-stage 17-41kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/69/NW-466569_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Ecoflam_Max_1_Burner_17_41kw_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Ecoflam_Technical_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
