,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Fuel Type,Range,Warranty,Weight,Energy Rating,Hazardous,Seasonal Space Heating Energy Efficiency Class,Output,Depth (mm),Efficiency (SAP 2009),Mounting Type,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Attachment 1,Attachment 2,Attachment 3,Dimensions mm (H x W x D),By Model Number,Application,Attachment 4,Attachment 5,Part Gas Council number,Diameter,Model For Use With,Boiler Section,Boiler Range,Max Set Pressure,Pack Quantity,Range For Use With,Connection,Exhaust Port Size,Thread Standard,Material,Thread Size,Colour,Flow Rate,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,For Use With,Maximum Operating Temperature,Gender,Size,Connection Type 1
367,P465236,Ideal Spares neon assembly,Ideal,16.85,This Ideal neon assembly is designed for use in CXA and CXS commercial boilers.,Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Ideal Spares neon assembly,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/36/NW-465236_wm.jpg,,Spares,,,,N,,,,,,154969,Neon Assembly,N,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",,,,,,,,,,,,,16L X 17.7W X 2.5H,"CXDi 120/H,CXS 80,CXAP 80/H,CXAP 80,CXS 100/H,CXA 50/H,CXAP 60,CXA 110,CXAP 40,CXA 70/H,CXA 120/H,CXS 110,CXA 60,CXA 80,CXS 50/H,CXS 70,CXAP 90/H,CXAP 70/H,CXS 50,CXA 40/H,CXA 100,CXA 120,CXDi 180/H,CXDi 160/H,CXS 110/H,CXA 60/H,CXA 80/H,CXA 110/H",Commercial,,,E73483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,P114525,Warmflow F3 extension pipe 1000mm,Warmflow,78.88,"This Warmflow 3543 1M flue extension pipe is suitable for use with the Argentis internal oil boiler flue system.  A boiler flue is the outlet through which steam and toxic gases resulting from the boiler's normal operation are safely expelled. Different models of flue are chosen to suit the type and location of the appliance.  To help you find the right parts for your jobs, go to the industry leading parts identification tool, PartsArena, giving you quick access to over 20,000 exploded diagrams, 10,000 images & 20,000 products. FREE to Wolseley trade account customers.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Warmflow F3 extension pipe 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/25/NW-114525_wm.jpg,,,,,,N,,,,,,F3UK,Flue Extension Pipe,N,White,1000mm,,,,,,,,,,,,1000mm x 130mm,,For use with Warmflow Agentis internal oil boiler flue systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,P409501,Hamworthy fleet customers annual service kit,Hamworthy,81.26,A Hamworthy annual service kit for a range of Hamworthy F range boilers.,Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Hamworthy fleet customers annual service kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/95/01/NW-409501_wm.jpg,,,,,,N,,,,,,563605617,Annual Service Kit,N,Reliable,Qualified,Trustworthy,Experienced,,,,,,,,,,x  x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,P465393,Ideal display board,Ideal,104.08,An Ideal display board for use on Ideal W and Ideal Xtra commercial boilers.,Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Ideal display board,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/93/NW-465393_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Imax_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,P466206,Hamworthy fan outlet gasket,Hamworthy,9.68,"This Hamworthy replacement fan outlet gasket is suitable for use in a wide selection of ModuMax and F range boilers. O-rings, gaskets and washers are used in many different areas of the boiler to join parts to pipework. Among other sections, heat exchangers and gas valves require these parts to prevent gas and water leaks.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Hamworthy fan outlet gasket,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/06/NW-466206_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Hamworthy_WessexModuMaxMK3_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,P409269,Hamworthy customer de-scale kit (for modumax 120/250),Hamworthy,288.5,This Hamworthy de-scale kit is suitable for the maintenance of ModuMax boiler units.,Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Hamworthy customer de-scale kit (for modumax 120/250),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/92/69/409269_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Hamworthy_WessexModuMaxEco_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,P461792,Ideal Spares ignition probe earth lead,Ideal,7.77,This Ideal replacement ignition probe earth lead is suitable for commercial and industrial Ideal Super boilers.,Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Ideal Spares ignition probe earth lead,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/92/NW-461792_wm.jpg,,Spares,,,,N,,,,,,058010,Ignition Probe Earth Lead,N,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",,,,,,,,,,,,,9.7L X 11.1W X 1.2H,"Supe,Super - Series 1 250kw H,Super - Series 1 100kw V,Super - Series 1 500kw H,Super - Series 1 100kw H,Super - Series 1 350kw V,Super - Series 1 300kw V,Super - Series 1 500kw V,Super - Series 1 400kw H,Super - Series 1 450kw H,Super - Series 1 250kw V",CommercialIndustrial,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,P481327,Broag RG148 fan RG148,Broag,767.22,"This Broag RG148 replacement fan is suitable for a range of Remeha commercial boilers. The fan introduces fresh air into a boiler's combustion chamber, ensuring that gas is burnt correctly and extracting burnt gas at the end of the combustion process. Your boiler's safety parameters ensure that no gas passes through to the main burner if the fan is not functioning correctly.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Broag RG148 fan RG148,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/27/NW-481327_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/li/st/Remeha_Quinta115Eco_Parts_List.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PS07392,Potterton UPML UPML 25-105 130 primary loop pump,Potterton,280.0,"A genuine Potterton part, this primary loop pump kit is used in primary circuit water circulation.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Potterton UPML UPML 25-105 130 primary loop pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/92/S07392_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Potterton_Alum_Boilers_Range_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,P443006,Hamworthy 563801013 hot surface ignitor,Hamworthy,139.67,"This Hamworthy hot surface igniter is suitable for ModuMax MK1 220 HE, 220 M and 250 C. The most commonly used electronic ignition system, a hot surface ignitor works by heating up when electricity passes through it. Ordinarily made of silicon nitride and silicon carbide ceramic, the igniter’s heat ignites the gas on the opening of the gas valve.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Hamworthy 563801013 hot surface ignitor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/06/NW-443006_wm.jpg,,,,,,N,,,,,,563801013,Hot Surface Igniter,N,,,,,,,,,,,,,,x  x,"220 M HE,250 C,220 C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,P412846,Ideal BBC card kit (for Evomax NG100),Ideal,37.18,"Compatible with a range of Evomax boilers, this Ideal BCC card kit acts as the control centre of a boiler, controlling every process occurring throughout a system via switches, thermostats and sensors.  To help you find the right parts for your jobs, go to the industry leading parts identification tool, PartsArena, giving you quick access to over 20,000 exploded diagrams, 10,000 images & 20,000 products. FREE to Wolseley trade account customers.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Ideal BBC card kit (for Evomax NG100),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/46/NW-412846_wm.jpg,,,,,,N,,,,,,176424,BCC Card,N,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",,,,,,,,,,,,,11.2L X 16.8W X 1.7H,,Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,P443092,Hamworthy gas valve O ring,Hamworthy,0.45,"This Hamworthy nitrile 70 O-ring has a 33.05mm inside diameter and 1.78mm outside diameter and offers suitability for Glow-worm 30B, 30F, 40B, 40F, 50B and 50F. O-rings, gaskets and washers are used in many different areas of the boiler to join parts to pipework. Among other sections, heat exchangers and gas valves require these parts to prevent gas and water leaks.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Hamworthy gas valve O ring,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/92/NW-443092_wm.jpg,,,,,,N,,,,,,742111245,O-Ring,N,,,,,,,,,,,,,,,"PC 60,PC 120,P105,PV 110 C,PC 80,PV 65 HE,PV 95 C,PC 105,W 60,P60,P40,PC 40,UR 470,UR 250,PV 85 HE,PI 100,PC 70,P7,P70LL,PI 70,P50,UR 384LL,PV 140 C,W 95,P95,PC 50,PC 95,P40LL,P120,W 140",,,,313615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,P406816,Ideal Spares relay,Ideal,82.07,"A genuine Ideal part, this relay is suitable for commercial boilers in the Evomod, W and Xtra F ranges.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Ideal Spares relay,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/16/NW-406816_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ideal_Imax_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,P444039,Hamworthy round cork gasket,Hamworthy,1.89,"A Hamworthy replacement round cork gasket for the Hamworthy 50 HE. O-rings, gaskets and washers are used in many different areas of the boiler to join parts to pipework. Among other sections, heat exchangers and gas valves require these parts to prevent gas and water leaks.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Hamworthy round cork gasket,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/39/NW-444039_wm.jpg,,,,,,N,,,,,,331212319,Round Cork Gasket,N,,,,,,,,,,,,,,x  x,Wessex HE 50,,,,4135110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,P775258,Potterton 8801157 pilot assembly,Potterton,223.08,"This Potterton 8801157 pilot assembly is a replacement part for the now defunct Potterton Commercial Derwent Prestige. A pilot assembly normally includes a pilot bracket, injector, electrode and thermocouple. The pilot flame ignites gas entering the boiler's main burner via the gas valve when the system is switched on. The pilot flame operates alongside the printed circuit board (PCB) and the rest of the pilot assembly for safe and efficient ignition.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Potterton 8801157 pilot assembly,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/58/NW-775258_wm.jpg,,,,,,N,,,,,,COM17077800,Pilot Assembly,N,,,,,,,,,,,,,,x  x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,P465353,Ideal Spares pilot pipe assembly 120mm,Ideal,72.06,"This Ideal pilot assembly is suitable for Concord CXA 40 - 120 gas boilers. A pilot assembly normally includes a pilot bracket, injector, electrode and thermocouple. The pilot flame ignites gas entering the boiler's main burner via the gas valve when the system is switched on. The pilot flame operates alongside the printed circuit board (PCB) and the rest of the pilot assembly for safe and efficient ignition.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Ideal Spares pilot pipe assembly 120mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/53/NW-465353_wm.jpg,,Spares,,,,N,,,,,,170856,Pilot Pipe Assembly,N,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",,,,,,,,,,,,,,"CXA 90,CXAP 100,CXA 50,CXA 70,CXAP 60/H,CXA 50/H,CXAP 60,CXA 110,CXAP 40/H,CXA 70/H,CXAP 40,CXA 120/H,CXA 100/H,CXA 90/H,CXA 60,CXA 80,CXAP 90/H,CXAP 100/H,CXA 40/H,CXAP 70,CXA 100,CXAP 50,CXA 120,CXAP 50/H,CXAP 90,CXA 40,CXAP,CXA 60/H,CXA 80/H,CXA 110/H",,,,E73407,,,,,,,,,,,Metal,,,,,,,,,,,,,,,N/A,120mm,N/A
383,P480895,Broag control board mcba,Broag,712.57,"This Broag MCBA control board is suitable for Remeha Commercial (Broag) 115, (Baxi) Gas 110 Eco 115kW and (Baxi) Quinta 115 Eco.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Broag control board mcba,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/95/NW-480895_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/li/st/Remeha_Quinta115Eco_Parts_List.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,P411577,Vaillant gas control valve,Vaillant,455.16,"A genuine Vaillant spare, this gas control valve is designed for 80kW commercial boilers. It has a simple screw connection for ease of installation.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Vaillant gas control valve,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/77/411577_wm.jpg,,,,,,N,,,,,,0020143482,Genuine Vaillant Spare Part,N,For use with 80kW boilers,For commercial applications,Aluminium construction,,,,,,,,,,,,,,,,n/a,,,,,N/A,,,Screw,N/A,N/A,Aluminum,N/A,,,,,,,,,,,,,n/a,,,
385,P477810,Remeha Avanta front panel casing,Remeha,123.24,"A Remeha spare, this replacement front panel casing is suitable for the combustion chamber of Avanta boilers.  The combustion chamber is a sealed box that contains the burner and electrodes along with combusted gases ready to be cleared by the appliance's fan.  We know you’re busy and need to get repair jobs done quickly and efficiently. Your local parts specialist is always on hand to support you. They offer help, advice and they can get you the part you need. Your local branch stocks an in-depth range of domestic gas and oil spare parts from leading manufacturers, so you can fix it first time.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Remeha Avanta front panel casing,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/10/477810_wm.jpg,,Avanta,,,,N,,,,,,S62748,Front Panel,N,,,,,,,,,,,,,,,"Avanta Plus System 18s,Avanta Plus System 24s,Avanta Plus System 30s,Avanta Plus Combi 35c,Avanta Plus Combi 24c,Avanta Plus Combi 39c,Avanta Plus Combi 28c,Avanta Plus Eco Combi 28c",,,,H39087,,"Avanta Plus Combi 24c, Avanta Plus Combi 28c, Avanta Plus Combi 35c, Avanta Plus Combi 39c, Avanta Plus Eco Combi 28c, Avanta Plus System 18s, Avanta Plus System 24s, Avanta Plus System 30s",Fan Combustion Chamber,Avanta,,,,,,,,,,,,,,,,,,,,,,,,
386,P461864,Ideal PCB (No.12),Ideal,416.36,"This Ideal No. 12 PCB is suitable for Super and Super Plus commercial and industrial commercial boilers. The control centre of a boiler, the printed circuit board (PCB) monitors and controls every process occurring throughout a system via switches, thermostats and sensors. It enforces safety measures too, shutting down boiler functions if internal readings indicate any fault such as high pressure or low water levels.",Parts and Spares/sub_categories/Commercial and Industrial Boiler Parts/Commercial and Industrial Boiler Parts.csv -> Ideal PCB (No.12),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/64/NW-461864_wm.jpg,,,,,,N,,,,,,060555,PCB,N,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",,,,,,,,,,,,,24.4L X 13.8W X 7.6H,"Super - Series 3 350KW Vertical,Super - Series 3 50KW Ho,Super - Series 3 450KW Horizontal,Super - Series 3 250KW Horizontal,Super - Series 3 250KW Vertical,Super - Series 3 200KW Vertical,Super - Series 3 500KW Horizontal,Super - Series 3 300KW Vertical",CommercialIndustrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
