,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Warranty,Hazardous,Depth (mm),Smart,Switch Type,Battery Back Up,Number of Zones,Switching Capacity (amps),Programmable Duration,On / Off Periods per Day,Auto GMT / BST,Dimensions (L x W x D),Display Type,Number of Channels,Supplier Product Code,Type,WEEE Compliant,Application,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Colour,Connection Type,Range,Style,With Drain Off,Max Pressure,Flow Water Temperature,Material,Orientation,Pipe Connection Size,Radiator Connection Size,Sensor,Shape,With Lockshield,Feature 14,Pack Quantity,Feature 15,Feature 16,Weight
173,P247486,Drayton TRV4 angled TRV4 15mm White,Drayton,26.35,"This Drayton TRV4 15mm angled radiator valve will work with any Drayton TRV sensing head. High quality and well-designed, this neat chrome-finished valve is designed specifically for single pipe commercial systems.",Radiators/Radiator Valves/Radiator Valves.csv -> Drayton TRV4 angled TRV4 15mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/86/247486_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Drayton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Drayton_Product_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Drayton_D34_11_TRV_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,P296049,Myson TRV2 TRV straight c/w pushfit 90o elbow 15mm Chrome (1),Myson,21.39,"Offering ease of installation to reduce the need for expensive and inconvenient callouts, the Myson TRV2 10mm 90° elbow straight thermostatic radiator valve is fitted with simple push-fit connections. Built around a liquid sensor, this thermostatic radiator valve offers years of temperature accuracy, giving you the ability to adapt the heating in a single room to suit your needs. Helping to minimise waste while maximising comfort, a TRV will maintain a constant temperature by reacting to ambient changes in conditions, meaning a room is only heated when required.",Radiators/Radiator Valves/Radiator Valves.csv -> Myson TRV2 TRV straight c/w pushfit 90o elbow 15mm Chrome (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/49/296049_wm.jpg,,,,,,,,2 years,N,,,,,,,,,,,,,TRV215SCPF90,TRV,N,,Straight version,Push-fit connection,Brass construction,CR3 chrome finish,Produced under ISO 9001:2008 quality management system,Complies with EN215 and BS2767-10,2 year warranty,,,,,,,Chrome,Push Fit,TRV2,Modern,No,3,Max 92 deg C,CR3 and Brass,,15 mm,1/2 BSP,Yes,Straight,No,,1,,,
175,P250152,"Pegler Yorkshire 367 pushfit elbow angle white Chrome 10mm x 1/2""",Pegler,32.32,"The Pegler Yorkshire Terrier angle pattern manual radiator valve (MRV) is suitable for use in sealed systems and includes a wheel handle and push-fit elbow. Designed to meet new build requirements, the Terrier push-fit range has been developed using Pegler's years of experience in heating components.","Radiators/Radiator Valves/Radiator Valves.csv -> Pegler Yorkshire 367 pushfit elbow angle white Chrome 10mm x 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/52/250152_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/PYorkshire_367WHElbow_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Terrier_HeatingSolutions_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Pegler_Yorkshire_12306196_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Terrier_HeatingSolutions_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,P246065,Danfoss RAS-D2 angled thermostatic radiator valve 15/10mm Chrome Plated,Danfoss,37.79,"Ideal for designer radiators and towel rails, the Danfoss RAS-D2 angled thermostatic radiator valve (TRV) is designed for use in two-pipe domestic heating systems. With flow-selectable bi-directional valve bodies, this TRV, which is supplied with a protective cap, provides hassle-free installation in any location, doing away with the risk of water hammer. The RAS-D2 includes frost protection and positive-O settings for added flexibility and protection.",Radiators/Radiator Valves/Radiator Valves.csv -> Danfoss RAS-D2 angled thermostatic radiator valve 15/10mm Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/66/246065_246066_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_DOC134986401957_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,P256555,* TRADEFIX 15MM TRV STRAIGHT,Tradefix,9.16,"A simple and cost-effective solution, the Tradefix 19.1 straight thermostatic radiator valve (TRV) helps to improve energy efficiency and reduce heating bills while providing homeowners with improved comfort simply by adjusting the radiator in response to temperature changes in the room. Incorporating 2-way flow technology for simpler, more flexible installation, the Tradefix TRV ensures first-time-right fitting.",Radiators/Radiator Valves/Radiator Valves.csv -> * TRADEFIX 15MM TRV STRAIGHT,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/55/256555_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/CenterCB-Tradefix_256552-73_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Tradefix_256552-256555_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/15/mm/256555_Tradefix_TRV_Straight_15mm.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,P247064,Drayton RT414 angled TRV and lockshield 15mm,Drayton,34.02,"Providing control of individual room temperatures, this Drayton RT414 thermostatic radiator valve (TRV) has an integral thermostatic sensing head and reverse flow capability. The 15mm angle valve can be mounted vertically or horizontally on flow or return for ease of fitting. A radiator's flow rate can be balanced from the TRV.",Radiators/Radiator Valves/Radiator Valves.csv -> Drayton RT414 angled TRV and lockshield 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/65/NW-247064_247065_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/ns/Drayton_TRV_Commissioning_Instrctns.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Drayton_RT414_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/ns/Drayton_06490029001_TRV_Instrctns.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/rs/Drayton_TRV_Info_for_Householders.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Drayton_Declared_CEN_Information.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ci/ty/Drayton_EB_Valve_Flow_Capacity.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Drayton_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,P296048,Myson TRV2 TRV straight c/w pushfit 90o elbow 10mm Chrome (1),Myson,20.58,"Offering ease of installation to reduce the need for expensive and inconvenient callouts, the Myson TRV2 10mm 90° elbow straight thermostatic radiator valve is fitted with simple push-fit connections. Built around a liquid sensor, this thermostatic radiator valve offers years of temperature accuracy, giving you the ability to adapt the heating in a single room to suit your needs. Helping to minimise waste while maximising comfort, a TRV will maintain a constant temperature by reacting to ambient changes in conditions, meaning a room is only heated when required.",Radiators/Radiator Valves/Radiator Valves.csv -> Myson TRV2 TRV straight c/w pushfit 90o elbow 10mm Chrome (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/48/296048_wm.jpg,,,,,,,,2 years,N,,,,,,,,,,,,,TRV210SCPF90,TRV,N,,Straight version,Push-fit connection,Brass construction,CR3 chrome finish,Produced under ISO 9001:2008 quality management system,Complies with EN215 and BS2767-10,2 year warranty,,,,,,,Chrome,Push Fit,TRV2,Modern,No,3,Max 92 deg C,CR3 and Brass,,10mm,1/2 BSP,Yes,Straight,No,,1,,,
180,P311205,Honeywell Home Valencia hw home manual vlv + l/s 15mm ang,Honeywell Home,21.52,"Helping homeowners to maximise comfort and save on energy, this Valencia angled manual valve with lockshield and 15mm connections provides local control of room temperatures.",Radiators/Radiator Valves/Radiator Valves.csv -> Honeywell Home Valencia hw home manual vlv + l/s 15mm ang,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/05/NW-311205_wm.jpg,,,,,,,,1 year,N,,,,,,,,,,,,,VHL120-15A,Manual Valve,N,,Bi-directional flow design,Can be mounted vertically or horizontally,Positive shut-off,1 year warranty,,,,,,,,,,White / Metallic,Compression,Valencia,Traditional,No,10,130,Brass,,15 mm,15 mm,No,Cylindrical,Yes,,,,,
181,P247065,Drayton RT414 angled TRV and lockshield with drain-off 15mm,Drayton,37.13,"Providing control of individual room temperatures, this Drayton RT414 thermostatic radiator valve (TRV) has an integral thermostatic sensing head and reverse flow capability. The 15mm angle valve can be mounted vertically or horizontally on flow or return for ease of fitting. A radiator's flow rate can be balanced from the TRV.",Radiators/Radiator Valves/Radiator Valves.csv -> Drayton RT414 angled TRV and lockshield with drain-off 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/65/NW-247064_247065_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/ns/Drayton_TRV_Commissioning_Instrctns.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/ns/Drayton_06490029001_TRV_Instrctns.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/rs/Drayton_TRV_Info_for_Householders.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Drayton_Declared_CEN_Information.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Drayton_Product_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ci/ty/Drayton_EB_Valve_Flow_Capacity.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,P200134,Danfoss RAS-C2 013G6009 angle drain-off radiator pack 15 mm,Danfoss,30.72,"A simple solution to the noise and damage caused by water hammer, this handy 15mm angled drain-off TRV pack includes a Danfoss RAS-C2 sensor and a flow selectable RA-FS bi-directional valve body, suitable for vertical or horizontal mounting in flow or return. Reversing the direction of the water inside, the valve's patented flow selection device can be turned with no need to drain down, while the compact RAS-C2 sensor, based on a proven liquid sensor actuator, provides complete temperature control alongside a positive off and a frost-safe setting. Mounting the sensor is a surprisingly easy job, requiring it to be simply pressed onto the valve body before tightening the clamping ring.",Radiators/Radiator Valves/Radiator Valves.csv -> Danfoss RAS-C2 013G6009 angle drain-off radiator pack 15 mm,,RAS-C2 sensor;RA-FS 15mm bi-directional angle valve body;Matching lockshield valve;Drain-off tailpiece,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/34/NW-200134_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/DanfossRAS_C2_CombiPack_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_RAS_C2_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Danfoss_Product_Selection_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_RAS_C2_Range_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,P246177,Danfoss RA remote adjuster 8mtr,Danfoss,136.71,This Danfoss RA remote temperature adjuster for 8M tube offers frost protection as well as limiting and locking of a temperature set-point.,Radiators/Radiator Valves/Radiator Valves.csv -> Danfoss RA remote adjuster 8mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/77/NW-246175_246177_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Danfoss_Remote_T_Adjuster_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_RA_FN_SeriesD_RA_G_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Product_Overview_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_RA_2000_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,P296035,Myson TRV2 TRV angle 8/10/15mm Chrome (1),Myson,15.66,"Offering ease of installation to reduce the need for expensive and inconvenient callouts, the Myson TRV2 8/10/15mm angled thermostatic radiator valve is fitted with simple compression connections. Built around a liquid sensor, this thermostatic radiator valve offers years of temperature accuracy, giving you the ability to adapt the heating in a single room to suit your needs. Helping to minimise waste while maximising comfort, a TRV will maintain a constant temperature by reacting to ambient changes in conditions, meaning a room is only heated when required.",Radiators/Radiator Valves/Radiator Valves.csv -> Myson TRV2 TRV angle 8/10/15mm Chrome (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/35/296035_wm.jpg,,,,,,,,2 years,N,,,,,,,,,,,,,TRV28/10/15AC,TRV,N,,Angled version,Compression connection,Brass construction,CR3 chrome finish,Produced under ISO 9001:2008 quality management system,Complies with EN215 and BS2767-10,2 year warranty,,,,,,,Chrome,Compression,TRV2,Modern,No,10,Max 120 deg C,CR3 and Brass,,8/10/15 mm,1/2 BSP,Yes,Angle,No,,1,,,
185,P306492,Danfoss RA-DV 15 right hand radiator valve,Danfoss,58.2,"Pressure independent, the Danfoss RA-DV 15 right-handed radiator valve is suitable for use in commercial two-pipe heating systems when paired with any of the standard variant Danfoss commercial sensors. The Dynamic Valve brings together a thermostatic radiator valve, or TRV, and automatic hydronic balancing in one product.",Radiators/Radiator Valves/Radiator Valves.csv -> Danfoss RA-DV 15 right hand radiator valve,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/92/306492_wm.jpg,,,,,,,,5 Years,N,,,,,,,,,,,,,013G7719,Commercial TRV,N,,Brass construction,Nickel-plated finish,Traditional design,Right-handed,For commercial use,5 year warranty,,,,,,,,Nickel Plated,1/2,RA-DV 15,Traditional,No,10,8 °C - 28,Brass,,1/2,1/2,N/A,N/A,No,,,,,
186,P311208,Honeywell Home Valencia hw home man vlv l/s 15mm ang p/fit,Honeywell Home,27.19,"Helping homeowners to maximise comfort and save on energy, this Valencia angled manual valve with lockshield and 10mm push-fit connections provides local control of room temperatures.",Radiators/Radiator Valves/Radiator Valves.csv -> Honeywell Home Valencia hw home man vlv l/s 15mm ang p/fit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/08/NW-311207_311208_wm.jpg,,,,,,,,1 year,N,,,,,,,,,,,,,VHL120-15A-P,Manual Valve,N,,Bi-directional flow design,Can be mounted vertically or horizontally,Positive shut-off,1 year warranty,,,,,,,,,,White / Metallic,CompressionPush Fit,Valencia,Traditional,No,10,130,Brass,,10mm,10mm,No,Cylindrical,Yes,,,,,
187,P246153,Danfoss RAS-C2 TRV and lockshield with 2 x pushfit fittings 15mm,Danfoss,33.94,"Suitable for domestic two-pipe heating systems, the Danfoss RAS-C2 15mm thermostatic radiator valve, or TRV, with lockshield helps to improve home heating comfort by reacting to changes in air temperature. This TRV adjusts the operation of a radiator to meet a set temperature with each ambient temperature change, meaning there's no need for constant on/off boiler switching and main thermostat adjustments.",Radiators/Radiator Valves/Radiator Valves.csv -> Danfoss RAS-C2 TRV and lockshield with 2 x pushfit fittings 15mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/53/246153_wm.jpg,,,,,,,,5 Years,N,,,,,,,,,,,,,013G6025,Radiator Valve,N,,With lockshield,Brass construction,White finish,For domestic 2-pipe systems,5 year warranty,,,,,,,,,White / Brass,"Threaded, Compression",,Modern,Yes,10,120,Metal,,15mm with Push Fit Connector,15mm with Push Fit Connector,Yes,Angular/Round,Yes,,,,,
188,P246190,Danfoss RA gland seal,Danfoss,13.09,This Danfoss RA gland seal is designed for use with RA-URX valves incorporating the RAX sensor.,Radiators/Radiator Valves/Radiator Valves.csv -> Danfoss RA gland seal,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/90/NW-246190_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Danfoss_Commercial_TRV_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Danfoss_X_tra_Collection_Valves_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
