,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Connection Type,Diameter,Weight,Hazardous,Equal / Unequal,Angle,Dimensions (L x W x D),Material,Connection Type 1,Connection Type 2,Standards,Supplier Product Code,Type,WEEE Compliant,Feature 1,Connection Size,Range,Warranty,Feature 2,Feature 3,Feature 4,Size,Feature 5,Feature 6,Feature 7,Feature 8,Attachment 6,Drainage Product Type,Application,Waste Diameter,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Paintable,Feature 9,Feature 10,Feature 11,Feature 12,Pack Quantity,Feature 13,Approvals,Min Bar Pressure,Operating Pressure,Attachment 7,Attachment 8
2083,PF24985,21.5MM X 90DEG EQUAL BRANCH TEE     OT90,Marley,3.19,"Suitable for overflow and boiler condensate use, this Marley Overflow 90° tee in white is designed with 21.5mm solvent weld connections.",Drainage/Drainage.csv -> 21.5MM X 90DEG EQUAL BRANCH TEE     OT90,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/85/NW-F24985_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,PF36739,32MM X 88.5DEG PUSHFIT TEE       WPT31:W,Marley,3.91,"Offering quick, easy installation, this Marley Push-Fit Waste 32mm 88.5° tee in white is designed for internal use.",Drainage/Drainage.csv -> 32MM X 88.5DEG PUSHFIT TEE       WPT31:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/39/NW-F36739_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,PF22463,82.4MM X87.5DEG ADJ BRANCH 3BOSS SY33F:B,Marley,39.91,"This Marley Push-Fit Soil 87.5° three boss branch tee with 82mm push-fit x push-fit x plain end connections is made of black PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Drainage.csv -> 82.4MM X87.5DEG ADJ BRANCH 3BOSS SY33F:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/63/NW-F22463_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,PF39104,Marley Clipmaster union clip White,Marley,5.3,"Offering easy installation, this Marley Clipmaster 112mm clip-joint union clip is part of the brand's nominal half-round gutter system. Suitable for use in a wide range of circumstances, this fitting is compatible with most half-round systems.",Drainage/Drainage.csv -> Marley Clipmaster union clip White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/04/F39104_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,PF27406,MLY 32MMX45D ULTRA ABS BEND  WAB31:W,Marley,2.21,"This white Marley ABS Waste 45° bend with 32mm solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Drainage.csv -> MLY 32MMX45D ULTRA ABS BEND  WAB31:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/06/NW-F27406_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,PF27466,MLY 50MMX45D ULTRA ABS BEND  WAB51:W,Marley,3.36,"This white Marley ABS Waste 45° bend with 50mm solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Drainage.csv -> MLY 50MMX45D ULTRA ABS BEND  WAB51:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/66/NW-F27466_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,PF24412,Marley RCE1W square 1 piece barrel clip 65mm White,Marley,4.05,"Ideal for installation with Flowline guttering, this 65mm square one-piece downpipe barrel clip in white is part of the Life4 system, giving it high levels of weatherability.",Drainage/Drainage.csv -> Marley RCE1W square 1 piece barrel clip 65mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/rc/e1/RCE1_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,PF24226,MLY FLOWLINE S/END O/LET 65MMSQ ROF11:W,Marley,12.12,"This Marley 112mm clip-joint stop end outlet is part of the easy-install Flowline system. A stylish rectilinear rainwater system, Flowline carries water capacities well above those accepted by traditional half-round gutters.",Drainage/Drainage.csv -> MLY FLOWLINE S/END O/LET 65MMSQ ROF11:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/26/F24226_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,PF23513,MLY 110MMX4M S/S PIPE GREY SP404,Marley,74.03,"Supplied in a 4M length, this Marley Push-Fit Soil 110mm pipe is made of grey PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Drainage.csv -> MLY 110MMX4M S/S PIPE GREY SP404,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/09/F23509_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,PF24130,MLY DEEPFLOW RUN/OUTLET TO 68MM ROD10:W,Marley,11.37,"This white Marley Deepflow running outlet with 68mm circular spigot is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Drainage.csv -> MLY DEEPFLOW RUN/OUTLET TO 68MM ROD10:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/30/NW-F24130_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,PF24685,110MM X 45DEG SHORT RADIUS BEND   SB45:W,Marley,27.23,"Offering fast and simple installation, this Marley Push-Fit Soil 45° short radius bend with 110mm push-fit connections is manufactured in a white PVC-u with a high quality finish.",Drainage/Drainage.csv -> 110MM X 45DEG SHORT RADIUS BEND   SB45:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/46/85/NW-F24685_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,PF27474,MLY 50X32MM ABS SOC REDUCER WAR53:W,Marley,3.08,"This white Marley ABS Waste 50 to 32mm socket reducer with solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Drainage.csv -> MLY 50X32MM ABS SOC REDUCER WAR53:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/75/NW-F27474_F27475_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,PF26112,MLY DEEPFLOW FASCIA BRAC BROWN RKD1BR,Marley,2.66,"This brown Marley Deepflow 75mm fascia bracket is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Drainage.csv -> MLY DEEPFLOW FASCIA BRAC BROWN RKD1BR,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/12/NW-F26112_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,PF27475,MLY 50X40MM ABS SOC REDUCER WAR54:W,Marley,3.91,"This white Marley ABS Waste 50 to 40mm socket reducer with solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Drainage.csv -> MLY 50X40MM ABS SOC REDUCER WAR54:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/75/NW-F27474_F27475_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,PF22409,Marley Deepflow square pipe socket plain 65mm Black,Marley,7.31,"This black Marley Deepflow plain socket is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Drainage.csv -> Marley Deepflow square pipe socket plain 65mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/09/NW-F22409_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,PF22412,Marley Deepflow square 1 piece barrel clip 65mm Black,Marley,4.05,"This black Marley Deepflow 65mm square one-piece barrel clip is part of the semi-elliptical Deepflow range. Designed to create a self-cleansing flow, this range offers high capacity and the ability to install using your choice of a notched or notchless joint.",Drainage/Drainage.csv -> Marley Deepflow square 1 piece barrel clip 65mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/12/NW-F22412_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,PF27530,MLY 40MMX3M ULTRA ABS PIPE  WAP43:B,Marley,13.81,"This black Marley ABS Waste 3M pipe with 40mm solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Drainage.csv -> MLY 40MMX3M ULTRA ABS PIPE  WAP43:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/30/NW-F27530_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,PF23599,MLY 110MMX87.5D 5B SOLV/SOC SPIG SY415:G,Marley,36.88,"This Marley Solvent Soil 110mm 87.5° five boss branch tee is made of grey PVC-U. This fitting is part of the Solvent Soil system designed to meet most drainage requirements, creating a secure, leak-free system.",Drainage/Drainage.csv -> MLY 110MMX87.5D 5B SOLV/SOC SPIG SY415:G,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/99/NW-F23599_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,PF23460,MLY 82.4MMX45D BEND GREY SB35:G,Marley,27.16,"This Marley Push-Fit Soil 45° short radius bend with 82mm push-fit x plain end connections is made of grey PVC-U. Fast and simple to install, this fitting is suitable for most drainage jobs.",Drainage/Drainage.csv -> MLY 82.4MMX45D BEND GREY SB35:G,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/60/NW-F23460_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,PF21504,MLY 4M PE CLIPMASTER GUTTER  RGC4:B,Marley,28.99,"Easy to install, the Marley Clip-Master 4M length, 112mm gutter in black is part of a highly practical PVC-U nominal half-round gutter system offering compatibility with half-round systems from most manufacturers. Clip-Master can be installed using a notched or a notchless joint for added convenience.",Drainage/Drainage.csv -> MLY 4M PE CLIPMASTER GUTTER  RGC4:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/04/NW-F21504_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,PF39106,Marley Clip-Master fascia bracket White,Marley,2.41,"Offering simple installation, the Marley Clip-Master 112mm fascia bracket in white forms part of Marley's reliable PVC-u nominal half-round gutter system, meaning easy compatibility with most half-round systems. Clip-Master can be installed using either a notched or a notchless joint to suit conditions.",Drainage/Drainage.csv -> Marley Clip-Master fascia bracket White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/06/NW-F39106_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,PF24433,Marley square shoe 65mm White,Marley,8.66,This Marley 65mm push-fit square downpipe shoe is aesthetically suited to the Flowline gutter system. It can also be fitted with the brand's Deepflow and Clipmaster systems using a square-to-round adapter.,Drainage/Drainage.csv -> Marley square shoe 65mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/rs/e1/RSE1_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,PF27401,MLY 32MM ULTRA ABS COUPLING WHITE WAC3W,Marley,2.21,"This white Marley ABS Waste straight coupling with 32mm solvent weld connections is a lightweight, cost efficient choice for internal installations.",Drainage/Drainage.csv -> MLY 32MM ULTRA ABS COUPLING WHITE WAC3W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/01/NW-F27401_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Marley_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,PF39108,Marley Clipmaster 90deg angle White,Marley,9.82,"Offering easy installation, this Marley Clipmaster 112mm clip-joint 90° angle is part of the brand's nominal half-round gutter system. Suitable for use in a wide range of circumstances, this fitting is compatible with most half-round systems.",Drainage/Drainage.csv -> Marley Clipmaster 90deg angle White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ra/c1/RAC1_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,PF25121,Marley Solid Wall Drainage 45degree single socket bend 110mm,Marley,21.74,"Suitable for private drainage applications, this Marley Solid Wall Drainage 45° adoptable short radius bend in orange is supplied with 110mm socket x spigot connections. This fitting is used to change the direction of underground systems.",Drainage/Drainage.csv -> Marley Solid Wall Drainage 45degree single socket bend 110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/63/NW-F25121_F25263_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_UG_Drainage_System_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
